
phishing email,69.63518023102327
issue ipad,4.644743245040874
file type,41.151334680537005
add feature,147.30196730328663
crash open,135.85701694287312
file sync,4.8189789508047305
longer work,53.7950193131871
photo file,15.220791263413211
ipod touch,200.42341687238255
run background,67.97082090242763
online storage,59.5730207723778
enter password,58.43519835398962
push notification,615.1548577504703
sync device,27.904798358223434
window phone,35.84643945938495
update asap,10.174585086304527
update day,3.011239265271672
couple week,58.56018314108375
keep try,27.572904306404443
star work,6.465043975670197
open same,6.578311453486755
text file,20.120644352638152
run io,36.977960915856315
open show,15.489058099676546
time sync,8.022320412553993
allow user,109.39287113352155
wish upload,12.043371140451447
use day,53.41138471367247
version open,4.364330482098518
want share,13.097651503973252
wi fi,121.549346871014
sync desktop,27.876412030139832
se cierra,94.55725992933576
feature make,7.895907529942054
connect itunes,451.805022879071
bug update,5.273899223255851
same issue,32.46391382772346
file device,5.98191807757906
picture document,7.068715272256792
splash screen,140.40557705707488
iphone keep,12.120639585573326
more star,18.664763213701683
select photo,10.252954917245923
issue io,13.047023755570935
single photo,16.90057359144589
try upload,32.72608426622811
file ipad,35.150442380610556
thank god,57.29491363576504
turn default,90.38001252719943
idea need,19.935989553417894
second crash,20.490137923829685
upload thing,5.563452793563023
power point,61.51149346670668
view long,19.19825931675431
delete phone,14.414913492323326
iphone support,6.394427087233922
bar bottom,72.47136226030712
refresh button,100.96374073639498
improvement need,96.27529696369334
thing miss,23.802007954524743
link folder,36.87512760236484
open file,68.52167216621416
use update,29.79629548435376
customer support,30.691020880219973
individual file,19.1503407256938
iphone download,5.412232034686038
folder add,10.610488630195293
time thank,11.071991460697777
share document,10.087356680852189
take more,29.215579280738712
background uploads,35.06549453364249
frustrate use,11.25449049605614
work anymore,16.520843320626845
waste time,69.76896248375463
ios7 design,26.950298942409866
perfect need,13.098028148866474
iphone try,3.854028746028682
keep error,29.233540978386685
fine try,17.511845096064285
file email,12.356011628921415
update button,3.636245006048741
apple tv,84.35612224630351
new iwork,39.55749503822202
text document,63.86863346795697
use open,7.530659615755562
add option,29.322548370186283
useful thing,15.92300618768557
gray bar,49.296991976894304
video ipad,7.599533905743053
iphone laptop,22.027600957086314
open ipad,43.842212918857584
open anymore,17.760002706871347
big problem,21.810885247051644
folder go,20.427584968985357
use everyday,90.86302771799986
work few,7.368418610267785
turn ipad,17.90131385998216
photo delete,77.38288567653046
useful use,8.550592348214437
upload feature,43.71253716652525
file update,18.35576345446983
folder problem,6.974075475331977
download phone,5.11435379702374
iwork file,22.437679832012062
screen new,4.296146054712216
docx file,29.55170259867699
party apps,46.64993483613937
go website,28.587637137879945
update kill,22.86801280060989
update work,5.28529220631494
date modify,64.71487358400489
perfect make,19.497189350556503
college student,152.8179077500061
background update,5.053364110095258
photo io,4.063151812356413
update longer,18.82192930290732
win open,259.14195359200687
change name,36.269089323358145
view pdfs,109.27213274282164
hard drive,67.94357198602698
time crash,170.4258619017649
bring old,37.958067170184904
open quot,93.12998099051205
go view,4.197915276562781
make more,25.44607769484687
message connect,42.519273127957966
review work,5.515081420895082
free cloud,37.855699472330826
service iphone,5.61998139994593
delete reinstall,175.61777689503373
file mobile,21.406534592264666
take load,13.950487213200457
try sign,44.643291011786474
mp3 file,35.33069593540728
time day,11.243421671597453
win install,48.18139277467211
list view,30.22729152018936
many apps,35.448748222671
share easy,18.534395372392538
flash drive,91.37737824269341
iphone useless,13.882901694863277
choose file,9.909460229084914
backup photo,24.872441819500885
make sure,25.258827046525205
laptop ipad,19.736273230923302
cloud sync,22.51763757202084
add share,9.174147257005515
more space,34.74170361742961
people need,14.124614146932261
file unable,5.261706322129927
pdfs load,18.797768200960306
update see,3.911855249401812
unable use,15.015997084434957
haven use,19.714286423202715
support view,8.194557555903563
thing see,22.03094820849621
make option,14.661406002486984
use computer,3.462758732971686
rename folder,37.94899631593906
see new,10.362033715535787
ipad add,4.794945934394405
many document,15.829450355047324
force close,51.7760761924736
document need,4.82893874651584
update keep,8.152282337868861
file mark,19.150340725693802
google doc,64.56213397937238
guy make,34.653997102128024
recent upgrade,35.321679094635506
old ui,34.26792125961146
many problem,27.705958313770665
file obvious,26.490990571716637
battery life,68.4859271437728
problem find,14.460127331681557
work ipod,15.250607423316108
select file,6.568080487880492
work perfect,22.051532121984458
io device,58.86485589201092
use business,17.94121480369833
simple feature,52.44183434688142
try delete,22.72471075638868
want keep,14.1317160550899
reader use,11.654866371234865
crash update,31.293219946276906
open number,22.357171352867766
send link,44.51281829746476
work new,11.335359703914342
need change,7.764628901244512
allow copy,35.321404011263354
itunes enable,45.261813503846426
file management,33.899990861774334
add function,26.025149977218604
need option,3.3203034629868027
overall need,23.425537811403323
update stuck,11.943686277041543
storage capacity,62.509979649000606
file browser,14.946898994112136
ask want,22.81945244501424
bit magendropbox,91.52520145874729
load video,17.096900428787322
file download,29.53659788673716
user agreement,64.12331748270093
uncompress photo,53.456767347387725
unable view,69.96182052093116
add file,4.908258816067832
link pdf,13.643972691006402
read file,4.210341901299719
put folder,20.944136761590713
upload open,3.974361148576106
see photo,7.5985533919910555
everything want,17.683597678929182
cloud service,111.6411674121602
people use,13.555150602003845
space use,28.41090299582072
computer phone,40.52885733845727
home page,32.79851633298908
ability delete,15.522859047434594
few day,29.842608379684158
need ability,71.09829660924365
whole file,8.611975143418594
work lot,4.836387067177977
3rd party,85.17633920666515
video playback,37.82390700647272
try access,11.11031709130365
uninstalled reinstall,65.50180898191176
retina display,69.9603730547042
tech support,167.0649054425822
camera upload,418.9284295474923
win load,46.95330141802711
take gb,32.55711089744201
try view,16.850457622613362
excel spreadsheet,54.533953751859606
negative review,65.33381668789802
thing want,11.564508736226268
last week,44.74712180493189
rename file,489.0609068979324
photo video,158.2504119328929
take memory,29.620353287290367
big file,4.604710576786099
problem work,8.138379855921675
important file,11.62196210676207
upload photo,276.2196839471309
remove functionality,45.25864351375596
guy need,15.91873786220561
view xl,46.52122651393732
phone camera,10.347405012382964
unable open,47.856380431163146
lose everything,45.1201495057247
new version,228.81028587786992
download option,18.553490513694122
view file,38.53696397359481
customer service,175.02945395501249
save photo,39.243767986032324
want view,6.275708411728511
change rating,50.04821603644572
feb receive,72.47991768057341
download try,41.199799548044524
extra space,39.04735987603077
same problem,64.8763771319673
share button,25.655347508088177
device iphone,20.167177928975292
screen open,3.6111067239956753
upload pic,70.20065252495849
design new,194.56078251027986
try create,40.810062365422
use iphone,4.2905523457323484
feature seem,19.451751468085625
upload speed,28.4598662504837
give more,20.508526875959376
longer open,35.32243769860534
work access,18.84293941422321
new page,10.10672134752141
file use,15.758071342564445
time try,86.53764986196039
document iphone,6.708197411290342
photo iphone,3.2127443141743175
white background,49.00462310070909
file name,359.0014434346292
keep open,9.166495584496968
use lot,69.72362411182527
space delete,13.864897323488883
hurt eye,125.366021402574
io iphone,16.91844861217972
download video,100.19085294387433
location data,41.501707830418
watch video,44.02626696026453
open pdfs,39.21870964812356
start use,21.789692900759754
hope update,6.746637151232884
take space,97.8529378547749
open close,22.357171352867766
useful tool,35.2589985644869
keep ask,31.944942724991147
update upgrade,3.011239265271672
new look,75.84874710544904
crash try,4.0482595961556935
save picture,18.19758556030712
real estate,157.71853019477993
bunch photo,32.519511715959766
take upload,18.883664714013445
unable load,72.97059601366034
few update,4.700441919800799
upload work,6.1593971696007
apps iphone,8.19725221928304
photo album,25.831730259478476
edit name,27.593465938463726
file content,16.721211915508135
desktop version,102.81349898429394
share file,61.86534703974886
make life,82.34593906084245
ability select,40.36901605160325
video need,4.071472682482447
wow new,28.583971568769186
many time,49.33124308040044
use need,3.0005476971472107
star rating,44.449802375910025
document want,7.474707345269563
cell phone,46.07419544050779
io interface,21.161865156840534
old version,185.55002101849126
show picture,40.883785460485484
view word,16.974551648365747
star application,28.26554831891542
long filename,159.27826672604883
open document,14.618209024355561
create folder,31.49314431687838
update allow,9.084160312363752
add new,5.638452116186187
picture upload,187.13760680230638
video safe,36.32938609312036
option setting,26.03899306040389
file page,7.893275934622357
update version,8.223952548974822
listen music,83.63823760119168
otherwise perfect,60.001274737388435
view thumbnail,89.92346570617917
new pdf,67.87750384315095
white icon,40.71979888265015
renaming file,32.89523967956554
office document,55.36336974988338
magical update,31.94942415092254
version crash,12.808504434922588
edit photo,24.790074764523865
turn location,67.72117105488434
email address,213.43079221517104
grey screen,119.92820898524621
ipad use,18.24373854368398
rename function,43.209424349034066
see pdf,46.978956379943725
share folder,577.0258537561386
photo want,5.709660040399733
whole lot,54.08465573801148
work upgrade,5.372312937138377
useful feature,13.69435666947376
need fast,18.129965726016707
multiple document,21.372290931564315
need io,10.265841644784889
security breach,171.19498557928762
option change,24.960480358054646
apps use,43.85172086366732
run space,40.35950383206705
decide upload,26.99691579426328
need clear,26.60951615039192
save space,25.23196432864211
add ability,94.95921825663773
delete picture,48.344022895843395
new ios7,29.7923202522024
photo back,52.44247105083716
video take,36.417650624309104
use year,53.18461649266068
zip file,96.84117704191425
multiple photo,68.78071274601875
video save,125.56238609900724
photo sync,50.086411544012236
transfer picture,22.006546850294832
ipad keep,14.214815131816113
open large,16.756449351002985
music player,137.49048593674996
try open,83.48020820814135
miss something,86.48111589645484
move folder,10.48523000755096
need search,26.606141916086074
need more,25.221019162532244
folder refresh,44.418778389231406
file date,6.009996057420743
upgrade io,64.33268254784781
share use,9.251715194010332
ipad need,5.436934659236572
update render,36.04463305826667
pdf document,13.835436633229433
time use,43.436808689207226
location service,799.6614798036921
file inside,17.91760558913075
ask location,44.20630008492912
picture iphone,14.541226011642546
big fan,94.48154664514072
access photo,3.9353706579238654
star add,21.301195694224617
find file,12.589614901127087
itunes message,42.80920363519767
hope see,38.68522345171851
update beautiful,17.152210324995593
want use,6.726898371831982
ability rename,103.76152432888045
new interface,30.051813814194645
disappoint update,23.47421733303322
link people,31.996502020737616
time load,6.8762743216760835
want edit,19.056795600659022
use daily,47.00278571013445
ipad gen,38.53773902585423
serious issue,74.0872549798398
bad update,5.886044868472879
music file,23.809266772518935
ability share,64.38135939529805
pdfs ipad,13.497108398148836
large pdf,25.366391846118177
text pdf,21.062439269711554
reading pdf,30.52045675467128
update fail,18.917883513541494
photo uploads,30.493234054598233
take time,9.577334378856587
file computer,4.076456361465439
upload turn,7.267325648544903
delete file,8.996276519586491
file size,13.387659637090524
camera roll,761.816928461029
go desktop,19.617564833528508
access document,9.763485857055121
xl file,29.55170259867699
device work,4.9815784163009
turn camera,21.048742832804876
month use,20.88899392731699
screen support,12.420267110940616
update force,14.840467860887992
view option,6.342347891883289
give permission,48.466627487274465
transfer photo,64.20191974043723
multiple file,10.849444469962407
cellular data,58.09256676950878
support io,69.28441702101973
miss important,37.98879052792426
load document,18.233750905592274
copy paste,76.71514333181591
go home,33.30533048184505
view full,17.75133316006836
hundred photo,36.9608907281588
device computer,20.41777697311995
keep shut,31.429002379340318
entire folder,126.95014026444488
use wifi,10.872650443451729
awesome new,9.226707083786142
multiple time,63.43236301211978
give ability,18.62906544268902
video upload,122.88985115425216
manual upload,34.567521753859836
sort date,188.52084857344522
ok pop,59.76973825742977
move file,129.24964142723977
stop ask,29.720633646291574
ipad application,18.354545231522252
bug need,8.54625127948511
file need,9.18139597036761
need access,5.092341445741052
open doc,7.072185497259188
current update,14.840467860887992
photo stream,47.21720661632081
screen view,12.596276808523948
uninstall reinstall,59.234987772935575
whole screen,28.82431851860248
product support,32.87459090458033
file manager,29.55170259867699
review use,4.191924328289334
take long,24.36347548278728
see file,8.944371065286902
thing need,15.29354037797531
word excel,41.41971007123389
problem upload,3.056781215556013
itunes use,6.903165202632955
file push,5.033333039253001
crash leave,21.368360288581677
new feature,13.348564637124822
device share,9.850827395252109
update make,20.971440048831475
go black,27.334101381695405
need space,6.739039996513306
basic functionality,87.17163820294834
work pdfs,21.923156126589305
choose upload,17.065962976390423
upload entire,17.065962976390423
work matter,19.010384480825337
slow uploading,55.43917468627261
work fine,340.61422425313964
new folder,4.318642954153129
screen gray,258.7123705801022
password protect,174.89802938534044
find open,4.165403310697171
update freeze,10.135442620433734
picture phone,7.871483713879151
restart ipad,30.90153279853177
open pdf,120.41187245603852
make possible,30.295064952086925
click ok,41.44893187795502
win upload,36.225390065535976
update seem,8.603440492431831
move photo,22.862542762486793
open excel,35.577615368000906
slide show,87.78040739075298
ipad retina,41.67233333754966
file edit,8.032114986968972
ipad win,9.674956664637078
work wonderful,19.803497754871454
bad review,39.61172158046285
late update,469.237867875741
bad new,17.22947043350352
open button,6.903254315981259
late upgrade,59.287423837200606
update week,16.09940921666999
work computer,4.710620951075498
update broke,64.68217930226486
time delete,3.8921589889071484
go try,6.407780427201393
free space,87.39018520508066
save camera,21.916028066175375
phone storage,14.097430645466334
photo camera,42.24451077842707
put video,16.617370928888697
folder need,3.442230109347838
useless black,42.07604921798316
open late,5.767342158751523
new io,21.56265686261995
problem upgrade,17.083457418244286
reinstall work,38.86420638618105
give star,464.94530626287326
iphone run,24.760454992303266
cancel upload,20.889236800814935
time download,4.760160861508485
video want,19.478636145456836
file save,14.632186625457528
file list,34.28173013332825
few minute,41.99233799993583
play video,40.69885529432691
anymore use,7.830454694747472
upload stuff,15.152331352900369
phone problem,13.644767170843506
use program,8.903029441388139
old icon,83.44981369433586
export feature,32.027223095529905
clean interface,59.00412338457103
job guy,46.59307714580788
freeze open,8.603525430681563
iphone make,3.3730024151293767
new ui,107.00426665540112
update today,15.550204411051014
excel file,92.3560393212389
document io,3.490495767200633
work awesome,12.521418866030675
upgrade ipad,27.05379782048366
file phone,15.3993901788407
icon look,26.684879190526154
useless use,24.634220670655257
iphone work,14.156148626244914
win update,21.204496358714366
attempt open,26.091589987159203
problem others,41.03092432369427
life easy,93.77267093249426
send email,136.00795792783998
file anymore,30.81893078879228
want open,6.469172931422985
work switch,15.784142394306082
take mb,44.34882761638695
space iphone,15.019878277895629
crash splash,36.81101841034405
crash keep,159.52182961191113
ios7 update,8.373241131468708
want delete,16.448005490958046
document save,15.523345846432644
search find,31.644097421517607
grid view,43.37292082041069
file desktop,4.403468704997456
delete device,20.59459183495768
first use,10.507968491404991
day last,21.46852477352872
update need,8.092461277788901
file win,5.059332138974733
win work,4.318266211864538
iphone need,8.292992597015399
pdf markup,59.30394669106094
easy use,306.7921172873676
video phone,10.685681410902756
switch account,41.82856718900707
want option,16.974143737598336
open pad,33.64340350559252
screen real,37.21737006209756
folder favorite,29.6645841158713
error message,52.82378132400122
photo wish,8.158987285593286
file longer,9.475153580099693
update include,19.070120757097058
upload everything,12.255313464304495
work file,9.185872805491087
keep important,34.64410924348243
need sort,14.68506227974047
version work,14.59472090700649
picture video,18.711002801640383
file play,4.024923971783393
new icon,121.7295164665912
adobe reader,59.944847202801405
sync iphone,23.13115910962971
upload original,30.14724320083461
video camera,31.869465196185157
user interface,35.19676721079595
number file,7.512524992401223
look nice,28.881514245959103
beginning time,31.1948895542444
user year,29.131660799356766
website work,16.95014319846161
update mess,38.14118750748372
photo library,157.03214590186252
folder computer,9.842248735237721
copy folder,15.919811830039263
save device,33.11656095587345
update problem,23.42975588074503
super easy,49.999796454932316
lot photo,14.45076538683082
file awesome,3.2861961387128957
time go,5.8191697576729275
photo show,7.041682326132587
io use,5.772159608663081
stop work,42.97933348862938
update nothing,40.601087138407266
view many,14.374624141439632
help need,10.240672336805005
version use,7.396085066774395
work camera,4.229925980020056
web browser,87.98740957970355
issue work,7.952389891263856
video go,4.614703939760545
take lot,40.33583345080709
connect internet,45.67344060744961
view frustrate,22.901672445929897
picture camera,19.240866171459306
use google,27.51473177101408
basic feature,28.410840828841017
job done,64.20069220715867
crash ipad,6.934586856114618
few second,56.95838435406167
sort file,30.81893078879228
year work,7.567412968731089
update star,6.0989634681300195
select multiple,151.16318131777408
current version,99.76263459740798
allow view,25.738117223824823
recommend friend,51.09424811858535
school work,74.13258812742967
store file,16.107763404194774
third party,146.46610465038725
answer question,75.72553433375194
io work,20.593741452343117
edit document,49.12345159394733
update wow,18.064827397384057
access everything,20.396943894699536
pas code,155.66732138652054
time open,109.29482326067763
storage space,31.917838669030957
such simple,38.85898014962008
medium player,93.83762513830652
share link,128.34952746664862
file take,3.362560142325158
iphone user,11.08644600641845
phone make,6.752534534828422
update start,3.3742375940124694
previous version,313.0775550664471
automatic upload,23.512219656692807
take second,27.722197567720315
look feel,34.49074802376568
need place,21.53615766125003
white hurt,67.93132709069927
io apps,9.004040886750454
update access,4.619075607034398
phone take,24.955586194511422
page pdf,12.6036467355005
photo storage,6.667235910207488
copy text,41.36400809522999
whole thing,30.357701913935326
page number,129.4450385488399
viewer work,63.87876373765023
word phrase,64.01386676487007
bad open,5.301167160516342
last month,26.027308853532332
simple pdf,13.643972691006402
major bug,40.63402732017071
mobile device,115.50277166544072
work ok,9.670262423415423
important document,47.247834105442905
service use,8.542495086309264
local storage,71.49720529352166
upload want,58.640147837062386
next update,37.15693143423924
word doc,81.1740832364395
same pdf,22.946064088580506
data plan,58.09256676950878
ability change,22.003330026089564
receive email,73.91089449001045
future update,24.51927778043546
